recommendation_id,created_at,worker_id,position,hourly_rate,experience_count,hired,category
bdf3-226c6f7d-9b2b,2012-07-17 21:32:09,2014469019,1,30,0,0,Moving
bdf3-226c6f7d-9b2b,2012-07-17 21:32:09,2015293653,2,170,76,0,Moving
bdf3-226c6f7d-9b2b,2012-07-17 21:32:09,2010540832,3,190,236,0,Moving
bdf3-226c6f7d-9b2b,2012-07-17 21:32:09,2016167887,4,160,244,0,Moving
bdf3-226c6f7d-9b2b,2012-07-17 21:32:09,2010875506,5,100,258,0,Moving
bdf3-226c6f7d-9b2b,2012-07-17 21:32:09,2011204553,6,175,26,0,Moving
bdf3-226c6f7d-9b2b,2012-07-17 21:32:09,2009713121,7,165,85,0,Moving
bdf3-226c6f7d-9b2b,2012-07-17 21:32:09,2011981441,8,160,6,0,Moving
bdf3-226c6f7d-9b2b,2012-07-17 21:32:09,2015389127,9,120,89,1,Moving
bdf3-226c6f7d-9b2b,2012-07-17 21:32:09,2016261843,10,145,101,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2014469019,1,30,0,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2015263234,2,35,35,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2008658847,3,100,62,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2015293653,4,170,76,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2012588812,5,150,155,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2010540832,6,190,236,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2016167887,7,160,244,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2010875506,8,100,258,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2011602527,9,150,237,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2011204553,10,175,26,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2011616856,11,125,858,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2009713121,12,165,85,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2011594847,13,100,1058,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2011976873,14,130,998,0,Moving
1572-1c9b979e-80b2,2012-07-17 21:32:32,2009352088,15,200,295,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2011570362,1,25,218,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2014469019,2,30,0,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2014288507,3,35,2,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2015414580,4,44,16,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2015153501,5,50,42,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2017019405,6,49,13,1,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2014676351,7,34,0,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2012369779,8,60,266,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2012589281,9,60,321,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2016433455,10,60,785,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2010861778,11,55,88,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2012759718,12,65,524,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2015900261,13,50,6,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2015841000,14,50,5,0,Moving
5922-50e3efa6-af3b,2012-07-17 23:16:51,2014724351,15,36,0,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2014469019,1,30,0,1,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2015263234,2,35,35,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2009687037,3,95,271,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2008658847,4,100,62,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2015293653,5,170,76,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2010540832,6,190,236,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2016167887,7,160,244,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2010875506,8,100,258,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2011602527,9,155,237,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2011204553,10,175,26,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2011616856,11,125,858,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2009713121,12,150,85,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2011981441,13,160,6,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2016763986,14,110,137,0,Moving
d6f1-3b4b246a-8761,2012-07-17 23:42:00,2015389127,15,120,89,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2011657497,1,45,243,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2012422725,2,45,334,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2014731848,3,38,0,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2009232702,4,48,254,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2009991907,5,45,113,1,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2011761914,6,37,60,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2011976329,7,49,548,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2010734869,8,49,549,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2017025547,9,48,174,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2016721810,10,47,118,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2015015672,11,50,183,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2009092219,12,44,382,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2008657076,13,24,255,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2012621654,14,43,606,0,Moving
3c5c-39102907-b419,2012-07-18 0:12:08,2015875416,15,50,1,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2014469019,1,30,0,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2015263234,2,35,35,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2016489431,3,75,203,1,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2009496156,4,90,147,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2008658847,5,100,62,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2011937560,6,170,1178,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2010873022,7,135,183,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2015293653,8,170,76,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2012790367,9,210,361,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2010540832,10,190,236,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2016167887,11,160,244,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2011602527,12,155,237,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2011713856,13,145,326,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2011927737,14,160,139,0,Moving
c28a-45e9135c-951e,2012-07-18 0:25:24,2011204553,15,175,26,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2014469019,1,30,0,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2015263234,2,35,35,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2016489431,3,75,203,1,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2009496156,4,90,147,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2011937560,5,170,1178,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2008658847,6,100,62,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2010873022,7,135,183,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2015293653,8,170,76,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2010540832,9,190,236,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2012790367,10,210,361,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2016167887,11,160,244,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2011602527,12,155,237,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2011713856,13,145,326,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2011927737,14,160,139,0,Moving
9b8f-6653f820-888f,2012-07-18 1:03:23,2011204553,15,175,26,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2016887429,1,45,278,1,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2012422725,2,45,334,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2014025071,3,45,0,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2009232702,4,48,254,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2009991907,5,45,113,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2010734869,6,49,549,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2011976329,7,49,548,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2010841829,8,50,629,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2009973393,9,50,333,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2016519064,10,50,145,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2010171028,11,55,546,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2013937243,12,37,5,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2009645654,13,50,157,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2011477093,14,50,328,0,Moving
5712-7f178ec2-a6d1,2012-07-18 1:06:02,2014724351,15,36,0,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2012422725,1,45,334,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2009232702,2,48,254,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2014827967,3,38,2,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2009991907,4,45,113,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2010734869,5,49,549,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2011976329,6,49,548,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2010841829,7,50,629,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2009973393,8,50,333,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2016519064,9,50,145,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2010171028,10,55,546,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2013937243,11,37,5,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2015827784,12,39,15,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2010897630,13,55,483,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2015418436,14,38,3,0,Moving
9885-129ddcfd-a108,2012-07-18 1:06:16,2008730630,15,34,0,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2016887429,1,45,278,1,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2012422725,2,45,334,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2014724351,3,36,0,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2009232702,4,48,254,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2011976329,5,49,548,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2010841829,6,50,629,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2009973393,7,50,333,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2011477093,8,50,328,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2015827784,9,39,15,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2010897630,10,55,483,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2015418436,11,38,3,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2015649500,12,34,12,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2015414580,13,44,16,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2011098914,14,43,35,0,Moving
ed55-0b2285b4-819c,2012-07-18 1:07:08,2014025071,15,45,0,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2009232702,1,48,254,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2012017889,2,49,853,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2009845334,3,18,2,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2010734869,4,49,549,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2015551350,5,45,50,1,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2009973393,6,50,333,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2010000302,7,49,201,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2015558229,8,37,23,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2016519064,9,50,145,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2015182642,10,30,12,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2015481050,11,36,38,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2009700592,12,45,16,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2015569521,13,45,30,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2010897630,14,55,483,0,Moving
d134-5d7c40f2-9eaa,2012-07-18 1:15:00,2014288507,15,35,2,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2016211606,1,50,67,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2015827784,2,39,15,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2017010408,3,34,0,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2015414580,4,44,16,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2008730630,5,34,0,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2012615061,6,40,165,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2011003988,7,55,330,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2010637983,8,45,45,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2014676351,9,34,0,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2014310789,10,50,15,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2015439180,11,50,42,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2014681957,12,45,1,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2015366394,13,50,21,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2015342408,14,60,38,0,Moving
0a98-23203ec9-8c37,2012-07-18 1:50:19,2015818945,15,35,2,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2015827784,1,39,15,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2008730630,2,34,0,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2014724351,3,36,0,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2014676351,4,34,0,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2014310789,5,50,15,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2015439180,6,50,42,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2010585926,7,65,133,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2011178582,8,65,82,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2009532908,9,60,1,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2011314224,10,50,10,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2008666192,11,75,210,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2012128362,12,70,9,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2015334339,13,75,151,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2014359705,14,70,7,0,Moving
e1db-0598cba0-99db,2012-07-18 1:50:24,2009316943,15,75,63,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2014469019,1,30,0,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2015263234,2,35,35,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2009496156,3,90,147,1,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2008658847,4,100,62,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2011937560,5,180,1178,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2010873022,6,135,183,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2015293653,7,170,76,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2010540832,8,190,236,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2016167887,9,160,244,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2012790367,10,210,361,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2011713856,11,145,326,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2011927737,12,160,139,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2011602527,13,155,237,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2011204553,14,175,26,0,Moving
1d24-499e1ceb-948c,2012-07-18 1:53:23,2009713121,15,150,85,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2014469019,1,30,0,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2015263234,2,35,35,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2009496156,3,90,147,1,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2008658847,4,100,62,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2011937560,5,180,1178,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2010873022,6,135,183,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2015293653,7,170,76,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2016167887,8,160,244,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2010540832,9,190,236,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2012790367,10,210,361,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2011713856,11,145,326,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2011927737,12,160,139,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2011602527,13,155,237,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2011204553,14,175,26,0,Moving
8600-2.5921E+72-819d,2012-07-18 1:53:52,2009713121,15,150,85,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2012422725,1,45,334,1,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2009156978,2,34,53,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2014288507,3,35,2,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2014384201,4,40,62,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2012017889,5,49,853,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2010734869,6,49,549,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2009973393,7,50,333,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2010000302,8,49,201,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2008902668,9,51,245,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2016519064,10,50,145,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2015182642,11,30,12,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2016511495,12,42,27,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2009645654,13,50,157,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2015569521,14,45,30,0,Moving
a3b5-036fa772-9b7a,2012-07-18 2:41:01,2009961432,15,38,1,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2015182642,1,30,12,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2015414580,2,44,16,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2014724351,3,36,0,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2011003988,4,55,330,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2014676351,5,34,0,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2015366394,6,50,21,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2016168727,7,55,46,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2010585926,8,65,133,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2016736275,9,65,167,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2011178582,10,65,82,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2011721623,11,65,90,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2010801088,12,70,487,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2009880243,13,70,748,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2009747835,14,72,79,0,Moving
fa97-733bf317-a7c7,2012-07-18 2:45:28,2014835227,15,36,0,0,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2009496156,1,90,147,1,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2008658847,2,100,62,0,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2015293653,3,170,76,0,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2010540832,4,190,236,0,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2016167887,5,160,244,0,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2011602527,6,155,237,0,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2011204553,7,175,26,0,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2009713121,8,150,85,0,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2009352088,9,200,295,0,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2016763986,10,110,137,0,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2016670090,11,150,6,0,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2016261843,12,145,101,0,Moving
89a9-17278218-ace9,2012-07-18 2:48:05,2011224406,13,160,1240,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2014384201,1,40,62,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2016946501,2,40,97,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2014288507,3,35,2,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2010734869,4,49,549,1,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2012223828,5,50,1100,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2009973393,6,50,333,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2010000302,7,49,201,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2008902668,8,51,245,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2016799016,9,34,7,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2015182642,10,30,12,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2015481050,11,36,38,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2016511495,12,42,27,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2010897630,13,55,483,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2015418436,14,38,3,0,Moving
5da6-0be2627a-a5e1,2012-07-18 3:18:14,2015818945,15,35,2,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2008658847,1,100,62,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2010873022,2,135,183,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2015293653,3,170,76,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2010540832,4,190,236,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2016167887,5,160,244,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2012790367,6,210,361,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2011602527,7,155,237,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2011713856,8,145,326,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2011204553,9,175,26,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2009713121,10,150,85,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2016670090,11,150,6,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2016763986,12,110,137,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2009352088,13,200,295,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2016261843,14,145,101,0,Moving
439c-6bf1854b-a219,2012-07-18 3:33:37,2011224406,15,160,1240,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2014469019,1,30,0,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2015263234,2,35,35,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2016489431,3,75,203,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2011937560,4,180,1178,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2008658847,5,100,62,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2010873022,6,135,183,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2015293653,7,170,76,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2010540832,8,190,236,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2016167887,9,160,244,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2012790367,10,210,361,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2011602527,11,155,237,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2011713856,12,145,326,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2011927737,13,160,139,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2011204553,14,175,26,0,Moving
5500-6b162256-a73b,2012-07-18 3:33:50,2009713121,15,150,85,0,Moving
02b0-4204f56d-a3bd,2012-07-18 3:34:21,2015182642,1,30,12,0,Moving
02b0-4204f56d-a3bd,2012-07-18 3:34:21,2014785426,2,35,12,0,Moving
02b0-4204f56d-a3bd,2012-07-18 3:34:21,2014724351,3,36,0,0,Moving
02b0-4204f56d-a3bd,2012-07-18 3:34:21,2015414580,4,44,16,0,Moving
02b0-4204f56d-a3bd,2012-07-18 3:34:21,2008730630,5,34,0,0,Moving
02b0-4204f56d-a3bd,2012-07-18 3:34:21,2012615061,6,40,165,0,Moving
02b0-4204f56d-a3bd,2012-07-18 3:34:21,2011003988,7,55,330,0,Moving
02b0-4204f56d-a3bd,2012-07-18 3:34:21,2010637983,8,45,45,0,Moving
02b0-4204f56d-a3bd,2012-07-18 3:34:21,2014676351,9,34,0,0,Moving
